node_id,parent_id,label,uri
n01375,n01594,ReproducibleDeploymentsAtScale,http://example.org/telecom#ReproducibleDeploymentsAtScale
n01376,n00228,Resilience,http://example.org/telecom#Resilience
n01377,n01224,ResolutionRules,http://example.org/telecom#ResolutionRules
n01378,n01205,ResourceAllocationDecisions,http://example.org/telecom#ResourceAllocationDecisions
n01379,n00228,ResourceBlockReservation,http://example.org/telecom#ResourceBlockReservation
n01380,n00228,ResourceBlocks,http://example.org/telecom#ResourceBlocks
n01381,n01594,ResourceConstraints,http://example.org/telecom#ResourceConstraints
n01382,n00161,ResourceMetricsCPUMemoryFromKubernetes,http://example.org/telecom#ResourceMetricsCPUMemoryFromKubernetes
n01383,n00228,ResourceReservation,http://example.org/telecom#ResourceReservation
n01384,n00228,ResourceTemplatesMappedToLocation,http://example.org/telecom#ResourceTemplatesMappedToLocation
n01385,n00228,ResourceUse,http://example.org/telecom#ResourceUse
n01386,n00228,Resources,http://example.org/telecom#Resources
n01387,n00794,ResponseTime,http://example.org/telecom#ResponseTime
n01388,n01506,RestorationOfSliceCapacity,http://example.org/telecom#RestorationOfSliceCapacity
n01389,n00228,Roaming,http://example.org/telecom#Roaming
n01390,n00228,RoamingBorders,http://example.org/telecom#RoamingBorders
n01391,n00228,RoamingEntity,http://example.org/telecom#RoamingEntity
n01392,n00752,RoamingRelatedInterface,http://example.org/telecom#RoamingRelatedInterface
n01393,n00752,RoamingRelatedInterfaces,http://example.org/telecom#RoamingRelatedInterfaces
n01394,n00228,RoamingScenarios,http://example.org/telecom#RoamingScenarios
n01395,n01208,RobustHorizontalScaling,http://example.org/telecom#RobustHorizontalScaling
n01396,n01058,RogueAddresses,http://example.org/telecom#RogueAddresses
n01397,n01058,RogueDeviceDetection,http://example.org/telecom#RogueDeviceDetection
n01398,n01060,RogueDeviceDetectionAndIPConflictPrevention,http://example.org/telecom#RogueDeviceDetectionAndIPConflictPrevention
n01399,n01838,RollingUpdates,http://example.org/telecom#RollingUpdates
n01400,n00228,Rooted,http://example.org/telecom#Rooted
n01401,n01205,RootingAndAPNModification,http://example.org/telecom#RootingAndAPNModification
n01402,n01404,RouteSummarization,http://example.org/telecom#RouteSummarization
n01403,n01058,RoutesBetweenCorporateNetworksAndUESubnets,http://example.org/telecom#RoutesBetweenCorporateNetworksAndUESubnets
n01404,n01405,Routing,http://example.org/telecom#Routing
n01405,n00228,RoutingConcept,http://example.org/telecom#RoutingConcept
n01406,n01404,RoutingTableSize,http://example.org/telecom#RoutingTableSize
n01407,n01224,RuleInstallation,http://example.org/telecom#RuleInstallation
n01408,n00273,RunningFullControlPlaneComponents,http://example.org/telecom#RunningFullControlPlaneComponents
n01409,n01060,RunningOnlySubsetsOfNFs,http://example.org/telecom#RunningOnlySubsetsOfNFs
n01410,n00210,RuntimeCharges,http://example.org/telecom#RuntimeCharges
n01411,n00228,RuntimeLayer,http://example.org/telecom#RuntimeLayer
n01412,n01594,RuntimeLayerEnhancements,http://example.org/telecom#RuntimeLayerEnhancements
n01413,n00910,RuntimeMonitoring,http://example.org/telecom#RuntimeMonitoring
n01414,n00228,S1Mode,http://example.org/telecom#S1Mode
n01415,n00228,SA,http://example.org/telecom#SA
n01416,n00228,SAConnectivity,http://example.org/telecom#SAConnectivity
n01417,n01056,SBABasedNetworkFunctions,http://example.org/telecom#SBABasedNetworkFunctions
n01418,n01060,SBACapableNFs,http://example.org/telecom#SBACapableNFs
n01419,n00031,SBADomain,http://example.org/telecom#SBADomain
n01420,n00340,SBAModel,http://example.org/telecom#SBAModel
n01421,n01266,SBAsRESTfulInterfaces,http://example.org/telecom#SBAsRESTfulInterfaces
n01422,n01266,SCTPHandshakeStatus,http://example.org/telecom#SCTPHandshakeStatus
n01423,n01266,SCTPInitAbortMessages,http://example.org/telecom#SCTPInitAbortMessages
n01424,n01266,SCTPLibraries,http://example.org/telecom#SCTPLibraries
n01425,n01266,SCTPProtocol132,http://example.org/telecom#SCTPProtocol132
n01426,n01506,SDAPMapping,http://example.org/telecom#SDAPMapping
n01427,n00342,SDNAgents,http://example.org/telecom#SDNAgents
n01428,n00273,SDNControlledPathAdaptation,http://example.org/telecom#SDNControlledPathAdaptation
n01429,n01224,SDNFlowRuleUpdates,http://example.org/telecom#SDNFlowRuleUpdates
n01430,n01060,SDNNFV,http://example.org/telecom#SDNNFV
n01431,n00228,SEAF,http://example.org/telecom#SEAF
n01432,n01060,SEPP,http://example.org/telecom#SEPP
n01433,n00340,SIDF,http://example.org/telecom#SIDF
n01434,n00855,SIMProvisioningInIndustrialEnvironments,http://example.org/telecom#SIMProvisioningInIndustrialEnvironments
n01435,n01217,SLA,http://example.org/telecom#SLA
n01436,n01217,SLAEnforcementEndToEnd,http://example.org/telecom#SLAEnforcementEndToEnd
n01437,n01217,SLAs,http://example.org/telecom#SLAs
n01438,n01404,SMBWorkloadRouting,http://example.org/telecom#SMBWorkloadRouting
n01439,n01060,SMF,http://example.org/telecom#SMF
n01440,n01060,SMFAndUPF,http://example.org/telecom#SMFAndUPF
n01441,n01060,SMFControl,http://example.org/telecom#SMFControl
n01442,n01060,SMFHeartbeat,http://example.org/telecom#SMFHeartbeat
n01443,n01060,SMFToControlUPFBehavior,http://example.org/telecom#SMFToControlUPFBehavior
n01444,n01060,SMFToObtainSubscriberPolicyData,http://example.org/telecom#SMFToObtainSubscriberPolicyData
n01445,n01838,SMFUPFConnection,http://example.org/telecom#SMFUPFConnection
n01446,n00273,SMFUPFControlPlaneSplits,http://example.org/telecom#SMFUPFControlPlaneSplits
n01447,n01217,SMPolicyEstablishment,http://example.org/telecom#SMPolicyEstablishment
n01448,n00228,SNPN,http://example.org/telecom#SNPN
n01449,n00228,SPIProtections,http://example.org/telecom#SPIProtections
n01450,n00228,SRIOV,http://example.org/telecom#SRIOV
n01451,n00228,SRP,http://example.org/telecom#SRP
n01452,n01358,SRPActiveStandbyRedundancy,http://example.org/telecom#SRPActiveStandbyRedundancy
n01453,n01060,SRPElectionsAndManualTimeoutConfigurations,http://example.org/telecom#SRPElectionsAndManualTimeoutConfigurations
n01454,n00693,SUCI,http://example.org/telecom#SUCI
n01455,n00693,SUPI,http://example.org/telecom#SUPI
n01456,n00693,SUPIEncryption,http://example.org/telecom#SUPIEncryption
n01457,n01060,SampleConfig,http://example.org/telecom#SampleConfig
n01458,n00228,Scalability,http://example.org/telecom#Scalability
n01459,n01313,ScalabilityGranularity,http://example.org/telecom#ScalabilityGranularity
n01460,n00161,ScalableDeployment,http://example.org/telecom#ScalableDeployment
n01461,n00228,ScalableOFDMNumerology,http://example.org/telecom#ScalableOFDMNumerology
n01462,n01060,ScaleDownFuse,http://example.org/telecom#ScaleDownFuse
n01463,n00228,Scaling,http://example.org/telecom#Scaling
n01464,n01506,ScalingAcrossDistributedSites,http://example.org/telecom#ScalingAcrossDistributedSites
n01465,n01205,ScalingActions,http://example.org/telecom#ScalingActions
n01466,n00228,ScalingLimitations,http://example.org/telecom#ScalingLimitations
n01467,n01060,ScalingOfCNFs,http://example.org/telecom#ScalingOfCNFs
n01468,n01205,SchedulingParameters,http://example.org/telecom#SchedulingParameters
n01469,n01205,SchedulingResourceBlocks,http://example.org/telecom#SchedulingResourceBlocks
n01470,n01266,SeamlessHandover,http://example.org/telecom#SeamlessHandover
n01471,n01838,SeamlessRollingUpgrades,http://example.org/telecom#SeamlessRollingUpgrades
n01472,n01485,SecondaryAuthenticationMethod,http://example.org/telecom#SecondaryAuthenticationMethod
n01473,n01485,SecondaryEAPAuthentication,http://example.org/telecom#SecondaryEAPAuthentication
n01474,n00228,Secure,http://example.org/telecom#Secure
n01475,n00273,SecureControlPlaneTransport,http://example.org/telecom#SecureControlPlaneTransport
n01476,n00228,SecureCrossClusterCommunication,http://example.org/telecom#SecureCrossClusterCommunication
n01477,n01266,SecureIPsecTunnels,http://example.org/telecom#SecureIPsecTunnels
n01478,n01060,SecureInteractionWithUDM,http://example.org/telecom#SecureInteractionWithUDM
n01479,n00855,SecureLifecycleProcedures,http://example.org/telecom#SecureLifecycleProcedures
n01480,n00693,SecuringInterPLMN,http://example.org/telecom#SecuringInterPLMN
n01481,n01485,SecurityAcrossDistributedSites,http://example.org/telecom#SecurityAcrossDistributedSites
n01482,n00228,SecurityConcept,http://example.org/telecom#SecurityConcept
n01483,n01485,SecurityContexts,http://example.org/telecom#SecurityContexts
n01484,n01485,SecurityCredentials,http://example.org/telecom#SecurityCredentials
n01485,n01482,SecurityFeature,http://example.org/telecom#SecurityFeature
n01486,n01485,SecurityFeaturesAcrossInterfaces,http://example.org/telecom#SecurityFeaturesAcrossInterfaces
n01487,n01485,SecurityKeyKSEAF,http://example.org/telecom#SecurityKeyKSEAF
n01488,n01485,SecurityZones,http://example.org/telecom#SecurityZones
n01489,n01404,Segmentation,http://example.org/telecom#Segmentation
n01490,n00049,SelectiveScraping,http://example.org/telecom#SelectiveScraping
n01491,n00228,SelfHealing,http://example.org/telecom#SelfHealing
n01492,n00273,SeparateFunctionalDomainInTheControlPlane,http://example.org/telecom#SeparateFunctionalDomainInTheControlPlane
n01493,n00273,SeparateFunctionalDomainsInTheControlPlane,http://example.org/telecom#SeparateFunctionalDomainsInTheControlPlane
n01494,n01708,SeparateIPPools,http://example.org/telecom#SeparateIPPools
n01495,n01708,SeparateIPRanges,http://example.org/telecom#SeparateIPRanges
n01496,n00752,SeparateIPRangesPerInterface,http://example.org/telecom#SeparateIPRangesPerInterface
n01497,n00073,SeparateIPSubnet,http://example.org/telecom#SeparateIPSubnet
n01498,n01708,SeparateIPSubnets,http://example.org/telecom#SeparateIPSubnets
n01499,n01708,SeparateIPsecChildSAs,http://example.org/telecom#SeparateIPsecChildSAs
n01500,n01708,SeparatePods,http://example.org/telecom#SeparatePods
n01501,n01056,SeparatedSubnetsPerNetworkPlane,http://example.org/telecom#SeparatedSubnetsPerNetworkPlane
n01502,n00273,SeparationOfControlAndDataFunctions,http://example.org/telecom#SeparationOfControlAndDataFunctions
n01503,n00273,SeparationOfControlAndUserPlanesCUPS,http://example.org/telecom#SeparationOfControlAndUserPlanesCUPS
n01504,n01058,SequenceIssuesOnN3,http://example.org/telecom#SequenceIssuesOnN3
n01505,n01058,ServerCertificates,http://example.org/telecom#ServerCertificates
n01506,n01508,Service,http://example.org/telecom#Service
n01507,n00365,ServiceBasedArchitectureSBA,http://example.org/telecom#ServiceBasedArchitectureSBA
n01508,n00228,ServiceConcept,http://example.org/telecom#ServiceConcept
n01509,n00228,ServiceConsumer,http://example.org/telecom#ServiceConsumer
n01510,n00161,ServiceDeployment,http://example.org/telecom#ServiceDeployment
n01511,n00228,ServiceDiscovery,http://example.org/telecom#ServiceDiscovery
n01512,n01594,ServiceIntents,http://example.org/telecom#ServiceIntents
n01513,n01404,ServiceLevelRouting,http://example.org/telecom#ServiceLevelRouting
n01514,n00161,ServiceMeshFederation,http://example.org/telecom#ServiceMeshFederation
n01515,n00855,ServicePerformanceMetrics,http://example.org/telecom#ServicePerformanceMetrics
n01516,n00228,ServiceProvider,http://example.org/telecom#ServiceProvider
n01517,n01060,ServiceRegistrationAndDiscoveryViaNRF,http://example.org/telecom#ServiceRegistrationAndDiscoveryViaNRF
n01518,n01594,ServiceRegistry,http://example.org/telecom#ServiceRegistry
n01519,n01594,ServiceRequirements,http://example.org/telecom#ServiceRequirements
n01520,n00228,ServiceResilience,http://example.org/telecom#ServiceResilience
n01521,n00228,ServiceStatus,http://example.org/telecom#ServiceStatus
n01522,n00228,ServiceTypes,http://example.org/telecom#ServiceTypes
n01523,n00228,SessionAMBR,http://example.org/telecom#SessionAMBR
n01524,n00228,SessionContext,http://example.org/telecom#SessionContext
n01525,n01060,SessionContextToStandbyUPF,http://example.org/telecom#SessionContextToStandbyUPF
n01526,n00693,SessionContinuityAcrossPLMNBoundaries,http://example.org/telecom#SessionContinuityAcrossPLMNBoundaries
n01527,n00228,SessionEstab,http://example.org/telecom#SessionEstab
n01528,n01594,SessionEstabMetric,http://example.org/telecom#SessionEstabMetric
n01529,n01208,SessionScopedCache,http://example.org/telecom#SessionScopedCache
n01530,n01838,SessionSetup,http://example.org/telecom#SessionSetup
n01531,n00228,SessionSurvival,http://example.org/telecom#SessionSurvival
n01532,n00073,SessionsTerminate,http://example.org/telecom#SessionsTerminate
n01533,n01060,SettingNgapAddrInAmfYamlToLANIP,http://example.org/telecom#SettingNgapAddrInAmfYamlToLANIP
n01534,n00228,SharedContext,http://example.org/telecom#SharedContext
n01535,n01058,SharedKeyValueStore,http://example.org/telecom#SharedKeyValueStore
n01536,n01313,SharedRAN,http://example.org/telecom#SharedRAN
n01537,n00228,SharedResources,http://example.org/telecom#SharedResources
n01538,n01205,SharingADRB,http://example.org/telecom#SharingADRB
n01539,n00161,SharingSlicesAcrossMultipleOperators,http://example.org/telecom#SharingSlicesAcrossMultipleOperators
n01540,n00228,SignalingStorms,http://example.org/telecom#SignalingStorms
n01541,n01217,SimplifiedPolicyIsolationStrategies,http://example.org/telecom#SimplifiedPolicyIsolationStrategies
n01542,n01506,SimultaneousDataFlows,http://example.org/telecom#SimultaneousDataFlows
n01543,n01313,SimultaneousNASSessionsOverCellularAndWiFi,http://example.org/telecom#SimultaneousNASSessionsOverCellularAndWiFi
n01544,n01056,SingleStaticRoutesPerNetwork,http://example.org/telecom#SingleStaticRoutesPerNetwork
n01545,n00210,SingleVirtualInterfaceEgAnycastIP,http://example.org/telecom#SingleVirtualInterfaceEgAnycastIP
n01546,n01358,SiteReliabilityEngineeringForCNFs,http://example.org/telecom#SiteReliabilityEngineeringForCNFs
n01547,n00228,Size,http://example.org/telecom#Size
n01548,n01217,SkypeForBusinessMissionCriticalSLA,http://example.org/telecom#SkypeForBusinessMissionCriticalSLA
n01549,n01506,Slice,http://example.org/telecom#Slice
n01550,n01506,SliceAccess,http://example.org/telecom#SliceAccess
n01551,n01506,SliceAndSubscriberProvisioning,http://example.org/telecom#SliceAndSubscriberProvisioning
n01552,n01506,SliceAndSubscriberProvisioningViaMongoDB,http://example.org/telecom#SliceAndSubscriberProvisioningViaMongoDB
n01553,n01506,SliceAwareMobilityMechanisms,http://example.org/telecom#SliceAwareMobilityMechanisms
n01554,n01506,SliceBasedPolicySteering,http://example.org/telecom#SliceBasedPolicySteering
n01555,n01506,SliceBudgetIsExceeded,http://example.org/telecom#SliceBudgetIsExceeded
n01556,n01506,SliceCapEnforcement,http://example.org/telecom#SliceCapEnforcement
n01557,n01506,SliceCapacity,http://example.org/telecom#SliceCapacity
n01558,n01506,SliceCaps,http://example.org/telecom#SliceCaps
n01559,n01506,SliceCreation,http://example.org/telecom#SliceCreation
n01560,n01506,SliceCustomization,http://example.org/telecom#SliceCustomization
n01561,n01506,SliceDataRateLimits,http://example.org/telecom#SliceDataRateLimits
n01562,n01506,SliceDescriptors,http://example.org/telecom#SliceDescriptors
n01563,n01506,SliceInstanceSelection,http://example.org/telecom#SliceInstanceSelection
n01564,n01506,SliceInstances,http://example.org/telecom#SliceInstances
n01565,n01506,SliceLevelAuthentication,http://example.org/telecom#SliceLevelAuthentication
n01566,n01506,SliceLevelThroughputInsights,http://example.org/telecom#SliceLevelThroughputInsights
n01567,n01506,SliceLevelTransparency,http://example.org/telecom#SliceLevelTransparency
n01568,n01506,SliceManagementInterfaces,http://example.org/telecom#SliceManagementInterfaces
n01569,n01506,SliceProvisioning,http://example.org/telecom#SliceProvisioning
n01570,n01506,SliceSpecificAddressing,http://example.org/telecom#SliceSpecificAddressing
n01571,n01506,SliceSpecificDeployments,http://example.org/telecom#SliceSpecificDeployments
n01572,n01506,SliceSpecificEAPAuthentication,http://example.org/telecom#SliceSpecificEAPAuthentication
n01573,n01506,SliceSpecificSLAMonitoring,http://example.org/telecom#SliceSpecificSLAMonitoring
n01574,n01506,SliceSpecificSLAValidation,http://example.org/telecom#SliceSpecificSLAValidation
n01575,n01506,SliceUsageData,http://example.org/telecom#SliceUsageData
n01576,n01506,Slices,http://example.org/telecom#Slices
n01577,n01506,Slicing,http://example.org/telecom#Slicing
n01578,n00228,SlotTimescales,http://example.org/telecom#SlotTimescales
n01579,n00273,SmootherControlPlaneFlow,http://example.org/telecom#SmootherControlPlaneFlow
n01580,n01594,SoftRealTimeDeadlines50–100Ms,http://example.org/telecom#SoftRealTimeDeadlines50_100Ms
n01581,n00228,SoftwareDefinedPerimeters,http://example.org/telecom#SoftwareDefinedPerimeters
n01582,n01058,SomeConsumerUEs,http://example.org/telecom#SomeConsumerUEs
n01583,n01313,SpanningRANTransportAndCoreLayers,http://example.org/telecom#SpanningRANTransportAndCoreLayers
n01584,n00228,Specialization,http://example.org/telecom#Specialization
n01585,n01058,SpecificValuesTailoredToAVerticalUseCasesRequirements,http://example.org/telecom#SpecificValuesTailoredToAVerticalUseCasesRequirements
n01586,n01060,SpecifyingLinkIpNgapIpGtpIpAndCoreAMFAddress,http://example.org/telecom#SpecifyingLinkIpNgapIpGtpIpAndCoreAMFAddress
n01587,n01594,SpectralEfficiency,http://example.org/telecom#SpectralEfficiency
n01588,n00228,Split,http://example.org/telecom#Split
n01589,n00062,SplitIntoGNBDU,http://example.org/telecom#SplitIntoGNBDU
n01590,n01594,SplittingOfTrafficBetween,http://example.org/telecom#SplittingOfTrafficBetween
n01591,n00228,Spoofing,http://example.org/telecom#Spoofing
n01592,n01313,SrsRAN,http://example.org/telecom#SrsRAN
n01593,n00161,StandaloneSADeployment,http://example.org/telecom#StandaloneSADeployment
n01594,n01595,Standard,http://example.org/telecom#Standard
n01595,n00228,StandardConcept,http://example.org/telecom#StandardConcept
n01596,n01594,StandardFastReRouteMechanisms,http://example.org/telecom#StandardFastReRouteMechanisms
n01597,n01594,StandardSBIInterfaces,http://example.org/telecom#StandardSBIInterfaces
n01598,n00049,StandardizedAPIs,http://example.org/telecom#StandardizedAPIs
n01599,n00752,StandardizedInterfaces,http://example.org/telecom#StandardizedInterfaces
n01600,n01060,StandardizedProtocolForSMFToUPFControl,http://example.org/telecom#StandardizedProtocolForSMFToUPFControl
n01601,n01506,StandardizedSliceBlueprints,http://example.org/telecom#StandardizedSliceBlueprints
n01602,n00210,StandardizedVirtualizationPatterns,http://example.org/telecom#StandardizedVirtualizationPatterns
n01603,n01060,StandbyUPF,http://example.org/telecom#StandbyUPF
n01604,n01594,StateMetrics,http://example.org/telecom#StateMetrics
n01605,n01060,StateToUDSF,http://example.org/telecom#StateToUDSF
n01606,n00342,StatefulFrontEndToSubscriberData,http://example.org/telecom#StatefulFrontEndToSubscriberData
n01607,n00228,StatefulImplicitDenyPolicies,http://example.org/telecom#StatefulImplicitDenyPolicies
n01608,n01060,StatefulNFDesign,http://example.org/telecom#StatefulNFDesign
n01609,n01060,StatefulNFInstances,http://example.org/telecom#StatefulNFInstances
n01610,n01712,StatefulNFs,http://example.org/telecom#StatefulNFs
n01611,n00340,StatefulSessionInformation,http://example.org/telecom#StatefulSessionInformation
n01612,n00228,Stateless,http://example.org/telecom#Stateless
n01613,n00365,StatelessArchitecture,http://example.org/telecom#StatelessArchitecture
n01614,n00365,StatelessByDesign,http://example.org/telecom#StatelessByDesign
n01615,n00273,StatelessControl,http://example.org/telecom#StatelessControl
n01616,n00273,StatelessControlChains,http://example.org/telecom#StatelessControlChains
n01617,n00297,StatelessCoreNFs,http://example.org/telecom#StatelessCoreNFs
n01618,n00365,StatelessDesign,http://example.org/telecom#StatelessDesign
n01619,n01060,StatelessNFDeployment,http://example.org/telecom#StatelessNFDeployment
n01620,n01060,StatelessNFDesign,http://example.org/telecom#StatelessNFDesign
n01621,n01060,StatelessNFDesigns,http://example.org/telecom#StatelessNFDesigns
n01622,n01060,StatelessNFInstances,http://example.org/telecom#StatelessNFInstances
n01623,n01060,StatelessNFs,http://example.org/telecom#StatelessNFs
n01624,n01060,StatelessNFsInAnNFSet,http://example.org/telecom#StatelessNFsInAnNFSet
n01625,n01060,StatelessOperationOfAMF,http://example.org/telecom#StatelessOperationOfAMF
n01626,n00228,Statelessly,http://example.org/telecom#Statelessly
n01627,n01266,StaticIPAssignment,http://example.org/telecom#StaticIPAssignment
n01628,n01266,StaticIPPools,http://example.org/telecom#StaticIPPools
n01629,n01205,StaticResourceAllocation,http://example.org/telecom#StaticResourceAllocation
n01630,n01594,SteeringOfTrafficBetween,http://example.org/telecom#SteeringOfTrafficBetween
n01631,n01594,SteeringOrSplittingOfTraffic,http://example.org/telecom#SteeringOrSplittingOfTraffic
n01632,n00228,StillLimited,http://example.org/telecom#StillLimited
n01633,n01594,StoppingIrrelevantServices,http://example.org/telecom#StoppingIrrelevantServices
n01634,n00794,StrictLatencySLAs,http://example.org/telecom#StrictLatencySLAs
n01635,n01594,StrictPolicies,http://example.org/telecom#StrictPolicies
n01636,n01060,StrictTrafficIsolationFromSlices,http://example.org/telecom#StrictTrafficIsolationFromSlices
n01637,n01594,StringentQoSTargets,http://example.org/telecom#StringentQoSTargets
n01638,n01594,StrongerResilience,http://example.org/telecom#StrongerResilience
n01639,n00910,StubWithoutThePrometheusBackend,http://example.org/telecom#StubWithoutThePrometheusBackend
n01640,n00794,SubMillisecondLatency,http://example.org/telecom#SubMillisecondLatency
n01641,n00794,SubMsLatency,http://example.org/telecom#SubMsLatency
n01642,n00794,SubMsLatencyForURLLC,http://example.org/telecom#SubMsLatencyForURLLC
n01643,n00228,SubMsTTI0.25Ms,http://example.org/telecom#SubMsTTI0_25Ms
n01644,n00073,SubnetIsolation,http://example.org/telecom#SubnetIsolation
n01645,n00073,SubnetPlanningForUPFs,http://example.org/telecom#SubnetPlanningForUPFs
n01646,n00073,SubnetsOfVaryingSizesWithinABlock,http://example.org/telecom#SubnetsOfVaryingSizesWithinABlock
n01647,n00073,Subnetting,http://example.org/telecom#Subnetting
n01648,n00228,SubscriberCredentials,http://example.org/telecom#SubscriberCredentials
n01649,n00342,SubscriberData,http://example.org/telecom#SubscriberData
n01650,n00342,SubscriberDataExternally,http://example.org/telecom#SubscriberDataExternally
n01651,n01060,SubscriberDataForUDM,http://example.org/telecom#SubscriberDataForUDM
n01652,n01217,SubscriberPolicyData,http://example.org/telecom#SubscriberPolicyData
n01653,n01060,SubscriberPolicyDataFromUDM,http://example.org/telecom#SubscriberPolicyDataFromUDM
n01654,n00228,SubscriberProfiles,http://example.org/telecom#SubscriberProfiles
n01655,n00273,SubscriberSpecificPolicies,http://example.org/telecom#SubscriberSpecificPolicies
n01656,n00228,Subscription,http://example.org/telecom#Subscription
n01657,n01060,SubscriptionCredentialsFromUDM,http://example.org/telecom#SubscriptionCredentialsFromUDM
n01658,n00342,SubscriptionData,http://example.org/telecom#SubscriptionData
n01659,n00228,SubscriptionProfiles,http://example.org/telecom#SubscriptionProfiles
n01660,n00228,SuccessfulConnectivity,http://example.org/telecom#SuccessfulConnectivity
n01661,n00062,SuccessfulGNBAMFConnectivity,http://example.org/telecom#SuccessfulGNBAMFConnectivity
n01662,n01266,SudoSystemctlRestartOpen5gsAmfd,http://example.org/telecom#SudoSystemctlRestartOpen5gsAmfd
n01663,n01313,SuitableForRFBasedORANOperations,http://example.org/telecom#SuitableForRFBasedORANOperations
n01664,n01838,SupportForTheseModes,http://example.org/telecom#SupportForTheseModes
n01665,n01058,Switchover,http://example.org/telecom#Switchover
n01666,n00073,SxN4AddressReuseDuringSwitchover,http://example.org/telecom#SxN4AddressReuseDuringSwitchover
n01667,n00228,SxN4Association,http://example.org/telecom#SxN4Association
n01668,n00273,SxN4ControlPlaneHeartbeatMonitoringWithBFD,http://example.org/telecom#SxN4ControlPlaneHeartbeatMonitoringWithBFD
n01669,n01594,SymmetricKeyBasedEAPMethod,http://example.org/telecom#SymmetricKeyBasedEAPMethod
n01670,n01506,SynchronousStateFetches,http://example.org/telecom#SynchronousStateFetches
n01671,n00228,SystemdServices,http://example.org/telecom#SystemdServices
n01672,n00228,TAC,http://example.org/telecom#TAC
n01673,n01737,TCPIPTransport,http://example.org/telecom#TCPIPTransport
n01674,n01266,TCPProxies,http://example.org/telecom#TCPProxies
n01675,n01266,TCPProxiesOnPublicIPs,http://example.org/telecom#TCPProxiesOnPublicIPs
n01676,n01266,TLS,http://example.org/telecom#TLS
n01677,n01266,TLSForHTTP2SBA,http://example.org/telecom#TLSForHTTP2SBA
n01678,n01266,TLSIPsecTunnels,http://example.org/telecom#TLSIPsecTunnels
n01679,n01594,TR28912,http://example.org/telecom#TR28912
n01680,n01594,TS28312,http://example.org/telecom#TS28312
n01681,n01594,TSNIntegration,http://example.org/telecom#TSNIntegration
n01682,n01594,TSNTraffic,http://example.org/telecom#TSNTraffic
n01683,n01506,TSNTrafficMappingInto5GSlices,http://example.org/telecom#TSNTrafficMappingInto5GSlices
n01684,n00752,TUNInterface,http://example.org/telecom#TUNInterface
n01685,n00752,TUNInterfaceEgUesimtun0,http://example.org/telecom#TUNInterfaceEgUesimtun0
n01686,n00752,TUNInterfaceUesimtun0,http://example.org/telecom#TUNInterfaceUesimtun0
n01687,n00228,TWIF,http://example.org/telecom#TWIF
n01688,n01208,TailoredCacheLifetimes,http://example.org/telecom#TailoredCacheLifetimes
n01689,n00228,TailoredServiceDelivery,http://example.org/telecom#TailoredServiceDelivery
n01690,n01594,TargetQoSMetrics,http://example.org/telecom#TargetQoSMetrics
n01691,n00228,Tbsp,http://example.org/telecom#Tbsp
n01692,n00855,TelcoGradePerformance,http://example.org/telecom#TelcoGradePerformance
n01693,n00228,TelcoWorkloads,http://example.org/telecom#TelcoWorkloads
n01694,n00910,Telemetry,http://example.org/telecom#Telemetry
n01695,n00910,TelemetryQuality,http://example.org/telecom#TelemetryQuality
n01696,n00273,TemporaryCPUContention,http://example.org/telecom#TemporaryCPUContention
n01697,n00228,TenantCustomizableParameters,http://example.org/telecom#TenantCustomizableParameters
n01698,n01594,TestEnvironments,http://example.org/telecom#TestEnvironments
n01699,n00228,Testbed,http://example.org/telecom#Testbed
n01700,n01058,TestbedServers,http://example.org/telecom#TestbedServers
n01701,n00365,TheArchitecture,http://example.org/telecom#TheArchitecture
n01702,n00446,TheEdge,http://example.org/telecom#TheEdge
n01703,n00073,TheSameSxN4AddressDuringSwitchover,http://example.org/telecom#TheSameSxN4AddressDuringSwitchover
n01704,n00228,TheSystem,http://example.org/telecom#TheSystem
n01705,n01060,TheTransitionTransparentToSMF,http://example.org/telecom#TheTransitionTransparentToSMF
n01706,n01594,TheseMetrics,http://example.org/telecom#TheseMetrics
n01707,n00228,TheseModules,http://example.org/telecom#TheseModules
n01708,n01291,Throughput,http://example.org/telecom#Throughput
n01709,n01708,ThroughputAndFairness,http://example.org/telecom#ThroughputAndFairness
n01710,n01060,ThroughputLatencySeparationInUPF,http://example.org/telecom#ThroughputLatencySeparationInUPF
n01711,n01708,ThroughputTargets,http://example.org/telecom#ThroughputTargets
n01712,n01058,TightlyCoupledWithInternalUEContext,http://example.org/telecom#TightlyCoupledWithInternalUEContext
n01713,n00161,TimeSensitiveContainerRequirements,http://example.org/telecom#TimeSensitiveContainerRequirements
n01714,n01266,TimeSyncViaNTP,http://example.org/telecom#TimeSyncViaNTP
n01715,n01313,TimeSynchronizationInORAN,http://example.org/telecom#TimeSynchronizationInORAN
n01716,n00228,Tmpt,http://example.org/telecom#Tmpt
n01717,n01721,Topology,http://example.org/telecom#Topology
n01718,n01717,TopologyAwareCustomSchedulers,http://example.org/telecom#TopologyAwareCustomSchedulers
n01719,n01717,TopologyAwareScheduling,http://example.org/telecom#TopologyAwareScheduling
n01720,n01717,TopologyBasedPlacement,http://example.org/telecom#TopologyBasedPlacement
n01721,n00228,TopologyConcept,http://example.org/telecom#TopologyConcept
n01722,n01205,TradeOffAwareOptimization,http://example.org/telecom#TradeOffAwareOptimization
n01723,n01594,TrafficAlongTheBestPath,http://example.org/telecom#TrafficAlongTheBestPath
